,title,location,summary_review,review_score,movie_score,genre
5448,Titanic: The Legend Goes On...,United Kingdom,i be root for the iceburg the whole time ,1.0,2.1,Animation
5449,Titanic: The Legend Goes On...,United States,the absolute worst animated film i have ever see ,1.0,2.1,Animation
5450,Titanic: The Legend Goes On...,United States,i do not want to believe this movie exist ... ,1.0,2.1,Animation
5451,Titanic: The Legend Goes On...,Canada,throw it overboard ,2.0,2.1,Animation
5452,Titanic: The Legend Goes On...,United States,an animated insult to injury ,1.0,2.1,Animation
5453,Titanic: The Legend Goes On...,United States,horrid ,1.0,2.1,Animation
5454,Titanic: The Legend Goes On...,Sweden,not sure if this be a film ,1.0,2.1,Animation
5455,Titanic: The Legend Goes On...,Antarctica,the bestest movie of all time ,10.0,2.1,Animation
5456,Titanic: The Legend Goes On...,United States,unimpressed ... ,2.0,2.1,Animation
5457,Titanic: The Legend Goes On...,United Kingdom,if this legend go on ... i may throw myself of a bridge ,1.0,2.1,Animation
5458,Titanic: The Legend Goes On...,"Dallas, Texas",a god - awful shocking horrible piece of abomination pathetic excuse of rabbit crap ... that ' about the nice thing i can say about it ,1.0,2.1,Animation
5459,Titanic: The Legend Goes On...,United Kingdom,never again ,1.0,2.1,Animation
5460,Titanic: The Legend Goes On...,Massachusetts,the nc be wrong ,1.0,2.1,Animation
5461,Titanic: The Legend Goes On...,United Kingdom,kill me .... ,1.0,2.1,Animation
5462,Titanic: The Legend Goes On...,United States,just offensive ,1.0,2.1,Animation
5463,Titanic: The Legend Goes On...,United States,no it really be as bad as they say ... ,1.0,2.1,Animation
5464,Titanic: The Legend Goes On...,United States,.... what even be that ,1.0,2.1,Animation
5465,Titanic: The Legend Goes On...,United States,this movie will give your kid aid don't buy ,1.0,2.1,Animation
5466,Titanic: The Legend Goes On...,Australia,this movie be the shipwrecked ,1.0,2.1,Animation
5467,Titanic: The Legend Goes On...,Switzerland,a vile insult to all those on board the real titanic ,2.1,2.1,Animation
5468,Titanic: The Legend Goes On...,United States,an insult to intelligence and the people who die on board the ship ,1.0,2.1,Animation
5469,Titanic: The Legend Goes On...,United States,amazingly bad ,1.0,2.1,Animation
5470,Titanic: The Legend Goes On...,UNKNOWN,butcher of history ,1.0,2.1,Animation
5471,Titanic: The Legend Goes On...,Texas,this movie be a travesty ,1.0,2.1,Animation
5472,Titanic: The Legend Goes On...,United States,boring stupid and offensive to mexican ,1.0,2.1,Animation
5473,Titanic: The Legend Goes On...,United States,give me a headache ,1.0,2.1,Animation
5474,Titanic: The Legend Goes On...,Ireland,beware of this movie ,1.0,2.1,Animation
5475,Titanic: The Legend Goes On...,California,amazingly bad ,1.0,2.1,Animation
5476,Titanic: The Legend Goes On...,United States,what be they think ,1.0,2.1,Animation
5477,Titanic: The Legend Goes On...,Taiwan,this movie could have sink with the ship ... ,1.0,2.1,Animation
5478,Titanic: The Legend Goes On...,Canada,a rip off if i have ever see one ,2.0,2.1,Animation
5479,Titanic: The Legend Goes On...,UNKNOWN,cinematic masterpiece ,2.0,2.1,Animation
5480,Titanic: The Legend Goes On...,Texas,absolutely disgusting it do not deserve to exist on this planet ,1.0,2.1,Animation
5481,Titanic: The Legend Goes On...,"califonia, USA",an animated rip - off to james camermon 's titanic can not wait for avatar ,1.0,2.1,Animation
5482,Titanic: The Legend Goes On...,United States,there ' only one way to watch this ,1.0,2.1,Animation
5483,Titanic: The Legend Goes On...,Peru,why ,1.0,2.1,Animation
5484,Titanic: The Legend Goes On...,Valhalla,they do realise the titanic actually happen right ,1.0,2.1,Animation
5485,Titanic: The Legend Goes On...,United States,what do i just see ,1.0,2.1,Animation
5486,Titanic: The Legend Goes On...,Houston,where be peta when you need them ,3.0,2.1,Animation
5487,Titanic: The Legend Goes On...,Cedarburg Wi,be you kid me ,2.0,2.1,Animation
5488,Titanic: The Legend Goes On...,"London, England",the greatest movie ever conceive ,10.0,2.1,Animation
5489,The Legend of the Titanic,Italy,i be surprised this movie be great!. ,10.0,1.6,Animation
5490,The Legend of the Titanic,Switzerland,an excellent titanic animated movie why all the hate?. ,10.0,1.6,Animation
5491,The Legend of the Titanic,Canada,the girl ' comment be right what a great movie!. ,10.0,1.6,Animation
5492,The Legend of the Titanic,United Kingdom,bad than ' titanic:the legend go on ' insult and historically inaccurate ,4.0,1.6,Animation
5493,The Legend of the Titanic,Italy,an amazing family movie ,10.0,1.6,Animation
5494,The Legend of the Titanic,UNKNOWN,what be wrong with humanity ,1.0,1.6,Animation
5495,The Legend of the Titanic,USA,people be dumb enough to fall for this ,1.0,1.6,Animation
5496,The Legend of the Titanic,"Bradenton, Florida",i hat it ... but not bottom 100 hat it ,1.0,1.6,Animation
5497,The Legend of the Titanic,UNKNOWN,extremely pointless ,1.0,1.6,Animation
5498,The Legend of the Titanic,UNKNOWN,mind - boggle ,1.0,1.6,Animation
5499,The Legend of the Titanic,United States,some thing just be not suit for happy ending ,1.0,1.6,Animation
5500,The Legend of the Titanic,Texas,insensitive offensive and evil pure evil ,1.0,1.6,Animation
5501,The Legend of the Titanic,United States,this could very well be the bad movie of its kind ,1.0,1.6,Animation
5502,The Legend of the Titanic,UNKNOWN,why do this movie exist ,1.0,1.6,Animation
5503,The Legend of the Titanic,Ireland,absolutely terrible bad than the other titanic movie ,1.0,1.6,Animation
5504,The Legend of the Titanic,United States,one of the bad animated film ever ,1.0,1.6,Animation
5505,The Legend of the Titanic,UNKNOWN,it awful ,1.0,1.6,Animation
5506,The Legend of the Titanic,United States,a disgrace to animation ,1.0,1.6,Animation
5507,The Legend of the Titanic,United States,shame on you ,1.0,1.6,Animation
5508,The Legend of the Titanic,United States,the second tragedy involve the titanic ,1.0,1.6,Animation
5509,The Legend of the Titanic,United States,titanic : the idiot 's tale ,1.0,1.6,Animation
5510,The Legend of the Titanic,United Kingdom,insulting and do not make sense ,1.0,1.6,Animation
5511,The Legend of the Titanic,Argentina,horrible ,1.0,1.6,Animation
5512,The Legend of the Titanic,United States,an insult to people who be involve with the real titanic ,1.0,1.6,Animation
5513,The Legend of the Titanic,United States,thanks a lot guy for butcher the tragedy of the stinking ship ,1.6,1.6,Animation
5514,The Legend of the Titanic,United States,this be bad thing that human have create ,1.0,1.6,Animation
5515,The Legend of the Titanic,Cedarburg Wi,the legend of garbage ,1.0,1.6,Animation
5516,The Legend of the Titanic,"califonia, USA",watch the james cameron one it ' far more realistic than this incredibly annoying and insulting pile of pig * * * * ,1.0,1.6,Animation
5517,The Legend of the Titanic,Valhalla,""" there ' nothing in this world that count besides money and power everything else be simply use to achieve those objective "" ",1.0,1.6,Animation
5518,The Legend of the Titanic,United States,insult on every level of existence ,1.0,1.6,Animation
5519,The Legend of the Titanic,Texas,word can not describe how completely insensitive and stupid this be ,1.0,1.6,Animation
5520,The Legend of the Titanic,Netherlands,an disgrace towards animation and cinema ,1.0,1.6,Animation
5521,The Legend of the Titanic,"México city, México",unfunny insult and crumble ,1.0,1.6,Animation
5522,The Legend of the Titanic,United States,this movie sink a new low with its float b ,1.0,1.6,Animation
5523,The Legend of the Titanic,Toronto,why why ,1.0,1.6,Animation
5524,The Legend of the Titanic,Netherlands,should be better if the title be change ,1.0,1.6,Animation
5525,The Legend of the Titanic,France,i hope the maker be completely satisfied because i certainly be not ,1.0,1.6,Animation
5526,The Legend of the Titanic,England,""" this all happen because of an evil greedy human being "" ",1.0,1.6,Animation
5527,The Legend of the Titanic,United States,sink sink sink ,1.0,1.6,Animation
5528,The Legend of the Titanic,United States,this be insult ,1.0,1.6,Animation
5529,The Legend of the Titanic,United States,the lion king trilogy an american tail the land before time watership down and bambi ,1.0,1.6,Animation
5530,The Legend of the Titanic,Philippines,one of.the.worst.movie.to.exist.in.the.history.of.mankind ,1.0,1.6,Animation
5531,The Legend of the Titanic,United States,leave the titanic rolling in its watery grave ... ,1.0,1.6,Animation
5532,The Legend of the Titanic,United Kingdom,how dare you ,1.0,1.6,Animation
5533,The Legend of the Titanic,United States,no just no ,1.0,1.6,Animation
5534,The Legend of the Titanic,United States,make no sense at all ,1.6,1.6,Animation
5535,The Legend of the Titanic,United States,hey kid wanna see creative license gone horribly wrong no ... no you do not ,1.0,1.6,Animation
5536,The Legend of the Titanic,Deadwood,this movie hurt you so much   physically and mentally ,1.0,1.6,Animation
5537,The Legend of the Titanic,United States,the most disrespectful digusting and annoying movie ever make ,1.0,1.6,Animation
5538,The Legend of the Titanic,United Kingdom,apparently one bad titanic rip off be not bad enough ... ,1.0,1.6,Animation
5539,The Legend of the Titanic,United States,the legend of the titanic :   what never happen ,1.0,1.6,Animation
5540,The Legend of the Titanic,Canada,i would call it a disneyfied version of titanic but that ' an insult to disney ,1.0,1.6,Animation
5541,The Legend of the Titanic,United States,be you serious ,1.0,1.6,Animation
5542,The Legend of the Titanic,"Chicago, Illinois",i could write 5 novel on the thing wrong with this movie ,1.0,1.6,Animation
5543,The Legend of the Titanic,"Sydney, Australia",who create this abomination ,1.0,1.6,Animation
5544,Justin Bieber: Never Say Never,United States,scream 10 year old girl will be in heaven anyone else ... .no .... ,1.0,1.6,Documentary
5545,Justin Bieber: Never Say Never,Canada,crap ,1.0,1.6,Documentary
5546,Justin Bieber: Never Say Never,United States,"a boring and pointless "" movie "" ",1.6,1.6,Documentary
5547,Justin Bieber: Never Say Never,"Clare, Ireland",too short to need a summary ,1.0,1.6,Documentary
5548,Justin Bieber: Never Say Never,United States,genuinely surprise ,1.0,1.6,Documentary
5549,Justin Bieber: Never Say Never,UNKNOWN,movie suck ,1.0,1.6,Documentary
5550,Justin Bieber: Never Say Never,"Dublin, Ireland",self gratification at it ' bad ,1.0,1.6,Documentary
5551,Justin Bieber: Never Say Never,Canada,terrible ,1.0,1.6,Documentary
5552,Justin Bieber: Never Say Never,United Kingdom,pointless and not an enjoyable experience ,1.0,1.6,Documentary
5553,Justin Bieber: Never Say Never,United States,terrible just terrible ,1.0,1.6,Documentary
5554,Justin Bieber: Never Say Never,United States,awful beyond description ,1.0,1.6,Documentary
5555,Justin Bieber: Never Say Never,Ohio,leave one in the chamber for yourself ,1.0,1.6,Documentary
5556,Justin Bieber: Never Say Never,United Kingdom,never ... just never ,1.0,1.6,Documentary
5557,Justin Bieber: Never Say Never,United States,wow just wow ,1.0,1.6,Documentary
5558,Justin Bieber: Never Say Never,United States,awkwardly feminine little boy think he ' a celebrity and actual celebrity play along ,1.0,1.6,Documentary
5559,Justin Bieber: Never Say Never,United States,wow it ' terrible ... ,1.0,1.6,Documentary
5560,Justin Bieber: Never Say Never,United States,bad thing ever ,1.0,1.6,Documentary
5561,Justin Bieber: Never Say Never,United Kingdom,basically ... it be pure garbage ,1.0,1.6,Documentary
5562,Justin Bieber: Never Say Never,United Kingdom,i do not hate him but the good review on the last page be fake ,1.0,1.6,Documentary
5563,Justin Bieber: Never Say Never,United States,overall terrible movie ,1.0,1.6,Documentary
5564,Justin Bieber: Never Say Never,Romania,wow this be a movie or what- ,1.6,1.6,Documentary
5565,Justin Bieber: Never Say Never,Andorra,a crap fill tour of beiber 's fake life ,1.0,1.6,Documentary
5566,Justin Bieber: Never Say Never,UNKNOWN,tragic brought tear to my eye ,1.0,1.6,Documentary
5567,Justin Bieber: Never Say Never,United States,one of the most horrendous movie of all time ,1.0,1.6,Documentary
5568,Justin Bieber: Never Say Never,UNKNOWN,terrible ,1.0,1.6,Documentary
5569,Justin Bieber: Never Say Never,Canada,garbage this movie be an insult ,1.0,1.6,Documentary
5570,Justin Bieber: Never Say Never,UNKNOWN,i have high expectation but ... ,1.0,1.6,Documentary
5571,Justin Bieber: Never Say Never,UNKNOWN,atrocious ... ,1.0,1.6,Documentary
5572,Justin Bieber: Never Say Never,UNKNOWN,waste of precious time ,1.0,1.6,Documentary
5573,Justin Bieber: Never Say Never,"Belgrade, Serbia",i can not believe someone give money to film this and that someone be give money to watch this ,1.0,1.6,Documentary
5574,Justin Bieber: Never Say Never,United States,if this do not receive a raz reward i will have lose my faith in humanity ,1.0,1.6,Documentary
5575,Justin Bieber: Never Say Never,North Korea,horrible ,1.0,1.6,Documentary
5576,Justin Bieber: Never Say Never,UNKNOWN,this movie be terrible ,1.0,1.6,Documentary
5577,Justin Bieber: Never Say Never,Los Angleles,desperate fake review ,1.0,1.6,Documentary
5578,Justin Bieber: Never Say Never,Romania,worst movie of the 21st century ,1.0,1.6,Documentary
5579,Justin Bieber: Never Say Never,United States,no just no ,1.0,1.6,Documentary
5580,Justin Bieber: Never Say Never,UNKNOWN,awfulllllllllll ... ,1.0,1.6,Documentary
5581,Justin Bieber: Never Say Never,UNKNOWN,terrible ,1.0,1.6,Documentary
5582,Justin Bieber: Never Say Never,United States,i think i cough up blood ,1.0,1.6,Documentary
5583,Justin Bieber: Never Say Never,United States,evasive maneuver bieber alert ,1.0,1.6,Documentary
5584,Justin Bieber: Never Say Never,United States,short and sweet ,1.0,1.6,Documentary
5585,Justin Bieber: Never Say Never,Canada,horrible ,1.0,1.6,Documentary
5586,Justin Bieber: Never Say Never,UNKNOWN,really .... ,1.0,1.6,Documentary
5587,Justin Bieber: Never Say Never,UNKNOWN,just .. no ,1.0,1.6,Documentary
5588,Justin Bieber: Never Say Never,United States,lame ,1.0,1.6,Documentary
5589,Justin Bieber: Never Say Never,Canada,this blow ,1.0,1.6,Documentary
5590,Justin Bieber: Never Say Never,UNKNOWN,this be a joke right ,1.0,1.6,Documentary
5591,Justin Bieber: Never Say Never,United States,shameless self promotion ,2.0,1.6,Documentary
5592,Justin Bieber: Never Say Never,UNKNOWN,this girl do not shut up ,1.0,1.6,Documentary
5593,Justin Bieber: Never Say Never,France,what a waste of time ,1.6,1.6,Documentary
5594,Justin Bieber: Never Say Never,Ohio,why can not he just go away ,1.0,1.6,Documentary
5595,Justin Bieber: Never Say Never,United States,epic failure ,1.0,1.6,Documentary
5596,Justin Bieber: Never Say Never,United Kingdom,i always want to punch the kid ... .now i want him to vanish .... ,1.0,1.6,Documentary
5597,Justin Bieber: Never Say Never,Guatemala,this be necessary ,2.0,1.6,Documentary
5598,Justin Bieber: Never Say Never,UNKNOWN,it ' not even remotely imaginable how bad it be ,1.0,1.6,Documentary
5599,Justin Bieber: Never Say Never,Mexico,justin bieber : never sing never ,1.0,1.6,Documentary
5600,Justin Bieber: Never Say Never,Midgar,if you can live through this ' movie ' then congratulation ; you manage to live through this nightmare ,1.0,1.6,Documentary
5601,Justin Bieber: Never Say Never,United Kingdom,movie have now just take a step down even further ,1.0,1.6,Documentary
5602,Justin Bieber: Never Say Never,Aruba,i be sorry i do not like it ,1.0,1.6,Documentary
5603,Justin Bieber: Never Say Never,United Kingdom,home wrecker .... ,1.0,1.6,Documentary
5604,Justin Bieber: Never Say Never,United Kingdom,never watch ever ,1.0,1.6,Documentary
